gender,country,city,stadium,year,date,time_local,lat,lon,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17
Men,Brazil,Manaus,Arena da Amazônia,2014,06-22,18:00:00,-3.08311,-60.02811,,,,,,,,,,,,,,,,,
Men,Brazil,Curitiba,Estádio Joaquim Américo Guimarães,2014,06-23,13:00:00,-25.447261,-49.2778,,,,,,,,,,,,,,,,,
Men,Brazil,Sao Paulo,Arena Corinthians,2014,06-23,13:00:00,-23.54556,-46.474,,,,,,,,,,,,,,,,,
Men,Brazil,Recife,Itaipava Arena Pernambuco,2014,06-23,17:00:00,-8.0407,-35.0082,,,,,,,,,,,,,,,,,
Men,Brazil,Brasília,Estádio Nacional de Brasília,2014,06-23,17:00:00,-15.7834,-47.8928,,,,,,,,,,,,,,,,,
Men,Brazil,Belo Horizonte,Estádio Governador Magalhães Pinto,2014,06-24,13:00:00,-19.8595,-43.9692,,,,,,,,,,,,,,,,,
Men,Brazil,Natal,Arena das Dunas,2014,06-24,13:00:00,-5.8289,-35.2139,,,,,,,,,,,,,,,,,
Men,Brazil,Cuiabá,Arena Pantanal,2014,06-24,16:00:00,-15.604,-56.12161,,,,,,,,,,,,,,,,,
Men,Brazil,Fortaleza,Estádio Castelão,2014,06-24,17:00:00,-3.8044,-38.5202,,,,,,,,,,,,,,,,,
Men,Brazil,Salvador,Itaipava Arena Fonte Nova,2014,06-25,13:00:00,-12.97882,-38.50425,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estádio José Pinheiro Borba,2014,06-25,13:00:00,-30.0594,-51.235,,,,,,,,,,,,,,,,,
Men,Brazil,Manaus,Arena da Amazônia,2014,06-25,16:00:00,-3.08311,-60.02811,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estadio Jornalista Mário Filho,2014,06-25,17:00:00,-22.912333,-43.229886,,,,,,,,,,,,,,,,,
Men,Brazil,Recife,Itaipava Arena Pernambuco,2014,06-26,13:00:00,-8.0407,-35.0082,,,,,,,,,,,,,,,,,
Men,Brazil,Brasília,Estádio Nacional de Brasília,2014,06-26,13:00:00,-15.7834,-47.8928,,,,,,,,,,,,,,,,,
Men,Brazil,Sao Paulo,Arena Corinthians,2014,06-26,17:00:00,-23.54556,-46.474,,,,,,,,,,,,,,,,,
Men,Brazil,Curitiba,Estádio Joaquim Américo Guimarães,2014,06-26,17:00:00,-25.447261,-49.2778,,,,,,,,,,,,,,,,,
Men,Brazil,Belo Horizonte,Estádio Governador Magalhães Pinto,2014,06-28,13:00:00,-19.8595,-43.9692,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estadio Jornalista Mário Filho,2014,06-28,17:00:00,-22.912333,-43.229886,,,,,,,,,,,,,,,,,
Men,Brazil,Fortaleza,Estádio Castelão,2014,06-29,13:00:00,-3.8044,-38.5202,,,,,,,,,,,,,,,,,
Men,Brazil,Recife,Itaipava Arena Pernambuco,2014,06-29,17:00:00,-8.0407,-35.0082,,,,,,,,,,,,,,,,,
Men,Brazil,Brasília,Estádio Nacional de Brasília,2014,06-30,13:00:00,-15.7834,-47.8928,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estádio José Pinheiro Borba,2014,06-30,17:00:00,-30.0594,-51.235,,,,,,,,,,,,,,,,,
Men,Brazil,Sao Paulo,Arena Corinthians,2014,07-01,13:00:00,-23.54556,-46.474,,,,,,,,,,,,,,,,,
Men,Brazil,Salvador,Itaipava Arena Fonte Nova,2014,07-01,17:00:00,-12.97882,-38.50425,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estadio Jornalista Mário Filho,2014,07-04,13:00:00,-22.912333,-43.229886,,,,,,,,,,,,,,,,,
Men,Brazil,Fortaleza,Estádio Castelão,2014,07-04,17:00:00,-3.8044,-38.5202,,,,,,,,,,,,,,,,,
Men,Brazil,Brasília,Estádio Nacional de Brasília,2014,07-05,13:00:00,-15.7834,-47.8928,,,,,,,,,,,,,,,,,
Men,Brazil,Salvador,Itaipava Arena Fonte Nova,2014,07-05,17:00:00,-12.97882,-38.50425,,,,,,,,,,,,,,,,,
Men,Brazil,Belo Horizonte,Estádio Governador Magalhães Pinto,2014,07-08,17:00:00,-19.8595,-43.9692,,,,,,,,,,,,,,,,,
Men,Brazil,Sao Paulo,Arena Corinthians,2014,07-09,17:00:00,-23.54556,-46.474,,,,,,,,,,,,,,,,,
Men,Brazil,Brasília,Estádio Nacional de Brasília,2014,07-12,17:00:00,-15.7834,-47.8928,,,,,,,,,,,,,,,,,
Men,Brazil,Porto Alegre,Estadio Jornalista Mário Filho,2014,07-13,16:00:00,-22.912333,-43.229886,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,06-06,16:00:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,06-06,19:00:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Ottawa,TD Place Stadium,2015,06-07,13:00:00,45.398056,-75.682222,,,,,,,,,,,,,,,,,
Women,Canada,Ottawa,TD Place Stadium,2015,06-07,16:00:00,45.398056,-75.682222,,,,,,,,,,,,,,,,,
Women,Canada,Winnipeg,Investors Group Field,2015,06-08,16:00:00,49.807778,-97.146944,,,,,,,,,,,,,,,,,
Women,Canada,Vancouver,BC Place,2015,06-08,16:00:00,49.276684,-123.112404,,,,,,,,,,,,,,,,,
Women,Canada,Winnipeg,Investors Group Field,2015,06-08,18:30:00,49.807778,-97.146944,,,,,,,,,,,,,,,,,
Women,Canada,Vancouver,BC Place,2015,06-08,19:00:00,49.276684,-123.112404,,,,,,,,,,,,,,,,,
Women,Canada,Moncton,Moncton Stadium,2015,06-09,14:00:00,46.108079,-64.783429,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,06-09,16:00:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Moncton,Moncton Stadium,2015,06-09,17:00:00,46.108079,-64.783429,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,06-09,19:00:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,06-11,16:00:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Ottawa,TD Place Stadium,2015,06-11,16:00:00,45.398056,-75.682222,,,,,,,,,,,,,,,,,
Women,Canada,Ottawa,TD Place Stadium,2015,06-11,19:00:00,45.398056,-75.682222,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,06-11,19:00:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Winnipeg,Investors Group Field,2015,06-12,16:00:00,49.807778,-97.146944,,,,,,,,,,,,,,,,,
Women,Canada,Vancouver,BC Place,2015,06-12,16:00:00,49.276684,-123.112404,,,,,,,,,,,,,,,,,
Women,Canada,Vancouver,BC Place,2015,06-12,19:00:00,49.276684,-123.112404,,,,,,,,,,,,,,,,,
Women,Canada,Winnipeg,Investors Group Field,2015,06-12,19:00:00,49.807778,-97.146944,,,,,,,,,,,,,,,,,
Women,Canada,Moncton,Moncton Stadium,2015,06-13,14:00:00,46.108079,-64.783429,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,06-13,16:00:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Moncton,Moncton Stadium,2015,06-13,17:00:00,46.108079,-64.783429,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,06-13,19:00:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Winnipeg,Investors Group Field,2015,06-15,15:00:00,49.807778,-97.146944,,,,,,,,,,,,,,,,,
Women,Canada,Moncton,Moncton Stadium,2015,06-15,17:00:00,46.108079,-64.783429,,,,,,,,,,,,,,,,,
Women,Canada,Winnipeg,Investors Group Field,2015,06-15,18:30:00,49.807778,-97.146944,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,06-15,19:30:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,06-16,15:00:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Winnipeg,Investors Group Field,2015,06-16,16:00:00,49.807778,-97.146944,,,,,,,,,,,,,,,,,
Women,Canada,Vancouver,BC Place,2015,06-16,17:00:00,49.276684,-123.112404,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,06-16,18:00:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,06-17,16:00:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Ottawa,TD Place Stadium,2015,06-17,16:00:00,45.398056,-75.682222,,,,,,,,,,,,,,,,,
Women,Canada,Ottawa,TD Place Stadium,2015,06-17,19:00:00,45.398056,-75.682222,,,,,,,,,,,,,,,,,
Women,Canada,Moncton,Moncton Stadium,2015,06-18,05:00:00,46.108079,-64.783429,,,,,,,,,,,,,,,,,
Women,Canada,Ottawa,TD Place Stadium,2015,06-20,16:00:00,45.398056,-75.682222,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,06-20,17:30:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Moncton,Moncton Stadium,2015,06-21,14:00:00,46.108079,-64.783429,,,,,,,,,,,,,,,,,
Women,Canada,Vancouver,BC Place,2015,06-21,15:30:00,49.276684,-123.112404,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,06-21,16:00:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Ottawa,TD Place Stadium,2015,06-22,17:00:00,45.398056,-75.682222,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,06-22,18:00:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Vancouver,BC Place,2015,06-23,19:00:00,49.276684,-123.112404,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,06-26,16:00:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Ottawa,TD Place Stadium,2015,06-26,19:30:00,45.398056,-75.682222,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,06-27,14:00:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Vancouver,BC Place,2015,06-27,16:30:00,49.276684,-123.112404,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,06-30,19:00:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Edmonton,Commonwealth Stadium,2015,07-01,17:00:00,53.559681,-113.476845,,,,,,,,,,,,,,,,,
Women,Canada,Montreal,Olympic Stadium,2015,07-04,16:00:00,45.556389,-73.551407,,,,,,,,,,,,,,,,,
Women,Canada,Vancouver,BC Place,2015,07-05,16:00:00,49.276684,-123.112404,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,06-14,18:00:00,55.70933,37.55216,,,,,,,,,,,,,,,,,
Men,Russia,Yekaterinburg,Stadion Central'nyj,2018,06-15,17:00:00,56.83222,60.57333,,,,,,,,,,,,,,,,,
Men,Russia,Saint Petersburg,Gazprom Arena,2018,06-15,18:00:00,59.973,30.2205,,,,,,,,,,,,,,,,,
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,06-15,21:00:00,43.40207,39.95595,,,,,,,,,,,,,,,,,
Men,Russia,Kazan,Kazan Arena,2018,06-16,13:00:00,55.821,49.161,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Otkrytie Arena,2018,06-16,16:00:00,55.81786,37.44025,,,,,,,,,,,,,,,,,
Men,Russia,Saransk,Mordovia Arena,2018,06-16,19:00:00,54.18,45.2,,,,,,,,,,,,,,,,,
Men,Russia,Kaliningrad,Kaliningrad Stadium,2018,06-16,21:00:00,54.69806,20.53389,,,,,,,,,,,,,,,,,
Men,Russia,Samara,Cosmos Arena,2018,06-17,16:00:00,53.27753,50.23769,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,06-17,18:00:00,55.70933,37.55216,,,,,,,,,,,,,,,,,
Men,Russia,Rostov-on-Don,Rostov Arena,2018,06-17,21:00:00,47.20939,39.73781,,,,,,,,,,,,,,,,,
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,06-18,15:00:00,56.3375,43.96333,,,,,,,,,,,,,,,,,
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,06-18,18:00:00,43.40207,39.95595,,,,,,,,,,,,,,,,,
Men,Russia,Volgograd,Volgograd Arena,2018,06-18,21:00:00,48.73099,44.548387,,,,,,,,,,,,,,,,,
Men,Russia,Saransk,Mordovia Arena,2018,06-19,15:00:00,54.18,45.2,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Otkrytie Arena,2018,06-19,18:00:00,55.81786,37.44025,,,,,,,,,,,,,,,,,
Men,Russia,Saint Petersburg,Gazprom Arena,2018,06-19,21:00:00,59.973,30.2205,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,06-20,15:00:00,55.70933,37.55216,,,,,,,,,,,,,,,,,
Men,Russia,Rostov-on-Don,Rostov Arena,2018,06-20,18:00:00,47.20939,39.73781,,,,,,,,,,,,,,,,,
Men,Russia,Kazan,Kazan Arena,2018,06-20,21:00:00,55.821,49.161,,,,,,,,,,,,,,,,,
Men,Russia,Samara,Cosmos Arena,2018,06-21,16:00:00,53.27753,50.23769,,,,,,,,,,,,,,,,,
Men,Russia,Yekaterinburg,Stadion Central'nyj,2018,06-21,20:00:00,56.83222,60.57333,,,,,,,,,,,,,,,,,
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,06-21,21:00:00,56.3375,43.96333,,,,,,,,,,,,,,,,,
Men,Russia,Saint Petersburg,Gazprom Arena,2018,06-22,15:00:00,59.973,30.2205,,,,,,,,,,,,,,,,,
Men,Russia,Volgograd,Volgograd Arena,2018,06-22,18:00:00,48.73099,44.548387,,,,,,,,,,,,,,,,,
Men,Russia,Kaliningrad,Kaliningrad Stadium,2018,06-22,20:00:00,54.69806,20.53389,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Otkrytie Arena,2018,06-23,15:00:00,55.81786,37.44025,,,,,,,,,,,,,,,,,
Men,Russia,Rostov-on-Don,Rostov Arena,2018,06-23,18:00:00,47.20939,39.73781,,,,,,,,,,,,,,,,,
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,06-23,21:00:00,43.40207,39.95595,,,,,,,,,,,,,,,,,
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,06-24,15:00:00,56.3375,43.96333,,,,,,,,,,,,,,,,,
Men,Russia,Yekaterinburg,Stadion Central'nyj,2018,06-24,20:00:00,56.83222,60.57333,,,,,,,,,,,,,,,,,
Men,Russia,Kazan,Kazan Arena,2018,06-24,21:00:00,55.821,49.161,,,,,,,,,,,,,,,,,
Men,Russia,Volgograd,Volgograd Arena,2018,06-25,17:00:00,48.73099,44.548387,,,,,,,,,,,,,,,,,
Men,Russia,Samara,Cosmos Arena,2018,06-25,18:00:00,53.27753,50.23769,,,,,,,,,,,,,,,,,
Men,Russia,Kaliningrad,Kaliningrad Stadium,2018,06-25,20:00:00,54.69806,20.53389,,,,,,,,,,,,,,,,,
Men,Russia,Saransk,Mordovia Arena,2018,06-25,21:00:00,54.18,45.2,,,,,,,,,,,,,,,,,
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,06-26,17:00:00,43.40207,39.95595,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,06-26,17:00:00,55.70933,37.55216,,,,,,,,,,,,,,,,,
Men,Russia,Rostov-on-Don,Rostov Arena,2018,06-26,21:00:00,47.20939,39.73781,,,,,,,,,,,,,,,,,
Men,Russia,Saint Petersburg,Gazprom Arena,2018,06-26,21:00:00,59.973,30.2205,,,,,,,,,,,,,,,,,
Men,Russia,Kazan,Kazan Arena,2018,06-27,17:00:00,55.821,49.161,,,,,,,,,,,,,,,,,
Men,Russia,Yekaterinburg,Stadion Central'nyj,2018,06-27,19:00:00,56.83222,60.57333,,,,,,,,,,,,,,,,,
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,06-27,21:00:00,56.3375,43.96333,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Otkrytie Arena,2018,06-27,21:00:00,55.81786,37.44025,,,,,,,,,,,,,,,,,
Men,Russia,Volgograd,Volgograd Arena,2018,06-28,17:00:00,48.73099,44.548387,,,,,,,,,,,,,,,,,
Men,Russia,Samara,Cosmos Arena,2018,06-28,18:00:00,53.27753,50.23769,,,,,,,,,,,,,,,,,
Men,Russia,Kaliningrad,Kaliningrad Stadium,2018,06-28,20:00:00,54.69806,20.53389,,,,,,,,,,,,,,,,,
Men,Russia,Saransk,Mordovia Arena,2018,06-28,21:00:00,54.18,45.2,,,,,,,,,,,,,,,,,
Men,Russia,Kazan,Kazan Arena,2018,06-30,17:00:00,55.821,49.161,,,,,,,,,,,,,,,,,
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,06-30,21:00:00,43.40207,39.95595,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,07-01,17:00:00,55.70933,37.55216,,,,,,,,,,,,,,,,,
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,07-01,21:00:00,56.3375,43.96333,,,,,,,,,,,,,,,,,
Men,Russia,Samara,Cosmos Arena,2018,07-02,18:00:00,53.27753,50.23769,,,,,,,,,,,,,,,,,
Men,Russia,Rostov-on-Don,Rostov Arena,2018,07-02,21:00:00,47.20939,39.73781,,,,,,,,,,,,,,,,,
Men,Russia,Saint Petersburg,Gazprom Arena,2018,07-03,17:00:00,59.973,30.2205,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Otkrytie Arena,2018,07-03,21:00:00,55.81786,37.44025,,,,,,,,,,,,,,,,,
Men,Russia,Nizhny Novgorod,Stadion Nizhny Novgorod,2018,07-06,17:00:00,56.3375,43.96333,,,,,,,,,,,,,,,,,
Men,Russia,Kazan,Kazan Arena,2018,07-06,21:00:00,55.821,49.161,,,,,,,,,,,,,,,,,
Men,Russia,Samara,Cosmos Arena,2018,07-07,18:00:00,53.27753,50.23769,,,,,,,,,,,,,,,,,
Men,Russia,Sochi,Olimpiyskiy Stadion Fisht,2018,07-07,21:00:00,43.40207,39.95595,,,,,,,,,,,,,,,,,
Men,Russia,Saint Petersburg,Gazprom Arena,2018,07-10,21:00:00,59.973,30.2205,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,07-11,21:00:00,55.70933,37.55216,,,,,,,,,,,,,,,,,
Men,Russia,Saint Petersburg,Gazprom Arena,2018,07-14,17:00:00,59.973,30.2205,,,,,,,,,,,,,,,,,
Men,Russia,Moscow,Olimpiyskiy stadion Luzhniki,2018,07-15,18:00:00,55.70933,37.55216,,,,,,,,,,,,,,,,,
Women,France,Paris,Parc des Princes,2019,06-07,21:00:00,48.8414,2.253,,,,,,,,,,,,,,,,,
Women,France,Rennes,Roazhon Park,2019,06-08,15:00:00,48.1073,-1.7128,,,,,,,,,,,,,,,,,
Women,France,Le Havre,Stade Océane,2019,06-08,18:00:00,49.498995,0.169033,,,,,,,,,,,,,,,,,
Women,France,Reims,Stade Auguste-Delaune II,2019,06-08,21:00:00,49.2453,4.0292,,,,,,,,,,,,,,,,,
Women,France,Valenciennes,Stade du Hainaut,2019,06-09,13:00:00,50.348127,3.51671,,,,,,,,,,,,,,,,,
Women,France,Grenoble,Stade des Alpes,2019,06-09,15:30:00,45.187158,5.74068,,,,,,,,,,,,,,,,,
Women,France,Nice,Stade de Nice,2019,06-09,18:00:00,43.7053,7.1925,,,,,,,,,,,,,,,,,
Women,France,Paris,Parc des Princes,2019,06-10,18:00:00,48.8414,2.253,,,,,,,,,,,,,,,,,
Women,France,Montpellier,Stade de la Mosson,2019,06-10,21:00:00,43.6247,3.8127,,,,,,,,,,,,,,,,,
Women,France,Le Havre,Stade Océane,2019,06-11,15:00:00,49.498995,0.169033,,,,,,,,,,,,,,,,,
Women,France,Rennes,Roazhon Park,2019,06-11,18:00:00,48.1073,-1.7128,,,,,,,,,,,,,,,,,
Women,France,Reims,Stade Auguste-Delaune II,2019,06-11,21:00:00,49.2453,4.0292,,,,,,,,,,,,,,,,,
Women,France,Grenoble,Stade des Alpes,2019,06-12,15:00:00,45.187158,5.74068,,,,,,,,,,,,,,,,,
Women,France,Valenciennes,Stade du Hainaut,2019,06-12,18:00:00,50.348127,3.51671,,,,,,,,,,,,,,,,,
Women,France,Nice,Stade de Nice,2019,06-12,21:00:00,43.7053,7.1925,,,,,,,,,,,,,,,,,
Women,France,Montpellier,Stade de la Mosson,2019,06-13,18:00:00,43.6247,3.8127,,,,,,,,,,,,,,,,,
Women,France,Paris,Parc des Princes,2019,06-13,21:00:00,48.8414,2.253,,,,,,,,,,,,,,,,,
Women,France,Rennes,Roazhon Park,2019,06-14,15:00:00,48.1073,-1.7128,,,,,,,,,,,,,,,,,
Women,France,Reims,Stade Auguste-Delaune II,2019,06-14,18:00:00,49.2453,4.0292,,,,,,,,,,,,,,,,,
Women,France,Le Havre,Stade Océane,2019,06-14,21:00:00,49.498995,0.169033,,,,,,,,,,,,,,,,,
Women,France,Valenciennes,Stade du Hainaut,2019,06-15,15:00:00,50.348127,3.51671,,,,,,,,,,,,,,,,,
Women,France,Grenoble,Stade des Alpes,2019,06-15,21:00:00,45.187158,5.74068,,,,,,,,,,,,,,,,,
Women,France,Nice,Stade de Nice,2019,06-16,15:00:00,43.7053,7.1925,,,,,,,,,,,,,,,,,
Women,France,Paris,Parc des Princes,2019,06-16,18:00:00,48.8414,2.253,,,,,,,,,,,,,,,,,
Women,France,Montpellier,Stade de la Mosson,2019,06-17,18:00:00,43.6247,3.8127,,,,,,,,,,,,,,,,,
Women,France,Le Havre,Stade Océane,2019,06-17,18:00:00,49.498995,0.169033,,,,,,,,,,,,,,,,,
Women,France,Reims,Stade Auguste-Delaune II,2019,06-17,21:00:00,49.2453,4.0292,,,,,,,,,,,,,,,,,
Women,France,Rennes,Roazhon Park,2019,06-17,21:00:00,48.1073,-1.7128,,,,,,,,,,,,,,,,,
Women,France,Valenciennes,Stade du Hainaut,2019,06-18,21:00:00,50.348127,3.51671,,,,,,,,,,,,,,,,,
Women,France,Grenoble,Stade des Alpes,2019,06-18,21:00:00,45.187158,5.74068,,,,,,,,,,,,,,,,,
Women,France,Nice,Stade de Nice,2019,06-19,21:00:00,43.7053,7.1925,,,,,,,,,,,,,,,,,
Women,France,Paris,Parc des Princes,2019,06-19,21:00:00,48.8414,2.253,,,,,,,,,,,,,,,,,
Women,France,Reims,Stade Auguste-Delaune II,2019,06-20,18:00:00,49.2453,4.0292,,,,,,,,,,,,,,,,,
Women,France,Montpellier,Stade de la Mosson,2019,06-20,18:00:00,43.6247,3.8127,,,,,,,,,,,,,,,,,
Women,France,Le Havre,Stade Océane,2019,06-20,21:00:00,49.498995,0.169033,,,,,,,,,,,,,,,,,
Women,France,Rennes,Roazhon Park,2019,06-20,21:00:00,48.1073,-1.7128,,,,,,,,,,,,,,,,,
Women,France,Grenoble,Stade des Alpes,2019,06-22,17:30:00,45.187158,5.74068,,,,,,,,,,,,,,,,,
Women,France,Nice,Stade de Nice,2019,06-22,21:00:00,43.7053,7.1925,,,,,,,,,,,,,,,,,
Women,France,Valenciennes,Stade du Hainaut,2019,06-23,17:30:00,50.348127,3.51671,,,,,,,,,,,,,,,,,
Women,France,Le Havre,Stade Océane,2019,06-23,21:00:00,49.498995,0.169033,,,,,,,,,,,,,,,,,
Women,France,Reims,Stade Auguste-Delaune II,2019,06-24,18:00:00,49.2453,4.0292,,,,,,,,,,,,,,,,,
Women,France,Paris,Parc des Princes,2019,06-24,21:00:00,48.8414,2.253,,,,,,,,,,,,,,,,,
Women,France,Montpellier,Stade de la Mosson,2019,06-25,18:00:00,43.6247,3.8127,,,,,,,,,,,,,,,,,
Women,France,Rennes,Roazhon Park,2019,06-25,21:00:00,48.1073,-1.7128,,,,,,,,,,,,,,,,,
Women,France,Le Havre,Stade Océane,2019,06-27,21:00:00,49.498995,0.169033,,,,,,,,,,,,,,,,,
Women,France,Paris,Parc des Princes,2019,06-28,21:00:00,48.8414,2.253,,,,,,,,,,,,,,,,,
Women,France,Valenciennes,Stade du Hainaut,2019,06-29,15:00:00,50.348127,3.51671,,,,,,,,,,,,,,,,,
Women,France,Rennes,Roazhon Park,2019,06-29,18:30:00,48.1073,-1.7128,,,,,,,,,,,,,,,,,
Women,France,Lyon,Groupama Stadium,2019,07-02,21:00:00,45.7652,4.9822,,,,,,,,,,,,,,,,,
Women,France,Lyon,Groupama Stadium,2019,07-03,21:00:00,45.7652,4.9822,,,,,,,,,,,,,,,,,
Women,France,Nice,Stade de Nice,2019,07-06,17:00:00,43.7053,7.1925,,,,,,,,,,,,,,,,,
Women,France,Lyon,Groupama Stadium,2019,07-07,17:00:00,45.7652,4.9822,,,,,,,,,,,,,,,,,
Men,Qatar,Al Khor,Al Bayt Stadium,2022,11-20,19:00:00,25.652189,51.487133,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Khalifa International Stadium,2022,11-21,16:00:00,25.26362,51.447998,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Al Thumama Stadium,2022,11-21,19:00:00,25.235231,51.532005,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Ahmed bin Ali Stadium,2022,11-21,22:00:00,25.32959,51.34206,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,11-22,13:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Education City Stadium,2022,11-22,16:00:00,25.310846,51.424206,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Stadium 974,2022,11-22,19:00:00,25.288801,51.566223,,,,,,,,,,,,,,,,,
Men,Qatar,Al Wakrah,Al Janoub Stadium,2022,11-22,22:00:00,25.159775,51.573944,,,,,,,,,,,,,,,,,
Men,Qatar,Al Khor,Al Bayt Stadium,2022,11-23,13:00:00,25.652189,51.487133,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Khalifa International Stadium,2022,11-23,16:00:00,25.26362,51.447998,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Al Thumama Stadium,2022,11-23,19:00:00,25.235231,51.532005,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Ahmed bin Ali Stadium,2022,11-23,22:00:00,25.32959,51.34206,,,,,,,,,,,,,,,,,
Men,Qatar,Al Wakrah,Al Janoub Stadium,2022,11-24,13:00:00,25.159775,51.573944,,,,,,,,,,,,,,,,,
Men,Qatar,Al Rayyan,Education City Stadium,2022,11-24,16:00:00,25.310846,51.424206,,,,,,,,,,,,,,,,,
Men,Qatar,Doha,Stadium 974,2022,11-24,19:00:00,25.288801,51.566223,,,,,,,,,,,,,,,,,
Men,Qatar,Lusail,Lusail Iconic Stadium,2022,11-24,22:00:00,25.420773,51.490334,,,,,,,,,,,,,,,,,
