venue,tour,city,country,lat,lon,year,wbgt_sun
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1945,23.25
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1946,24.01
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1947,23.49
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1948,23.53
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1949,23.37
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1950,23.74
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1951,22.87
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1952,23.67
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1953,23.29
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1954,24.57
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1955,24.05
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1956,22.8
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1957,23.71
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1958,23.14
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1959,22.57
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1960,23.91
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1961,23.32
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1962,23.12
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1963,21.9
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1964,21.7
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1965,23.39
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1966,23.83
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1967,22.33
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1968,24.67
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1969,23.44
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1970,23.95
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1971,22.3
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1972,22.33
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1973,22.12
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1974,23.42
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1975,22.7
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1976,23.64
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1977,23.98
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1978,23.69
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1979,23.94
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1980,23.89
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1981,24.3
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1982,21.34
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1983,23.85
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1984,23.8
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1985,23.87
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1986,22.42
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1987,24.24
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1988,23.97
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1989,23.91
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1990,24.85
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1991,24.13
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1992,23.97
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1993,24.56
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1994,24.18
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1995,23.45
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1996,24.18
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1997,23.54
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1998,26.17
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,1999,24.58
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2000,23.83
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2001,25.32
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2002,23.49
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2003,24.0
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2004,23.83
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2005,24.98
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2006,22.59
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2007,24.39
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2008,23.56
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2009,24.66
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2010,24.3
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2011,22.23
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2012,24.6
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2013,23.96
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2014,23.76
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2015,24.31
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2016,24.9
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2017,24.14
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2018,24.79
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2019,24.9
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2020,25.08
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2021,25.07
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2022,25.93
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2023,25.72
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2024,24.82
2022|Ahmad bin Ali Stadium,2022,Al Rayyan,Qatar,25.32964,51.342273,2025,25.0
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1940,24.18
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1941,23.9
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1942,23.1
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1943,23.62
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1944,23.57
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1945,23.85
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1946,23.73
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1947,23.33
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1948,23.53
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1949,23.18
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1950,23.81
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1951,23.06
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1952,23.75
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1953,23.23
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1954,24.5
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1955,24.23
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1956,22.87
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1957,23.51
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1958,23.29
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1959,22.53
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1960,23.82
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1961,23.29
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1962,23.29
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1963,22.25
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1964,21.97
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1965,23.53
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1966,23.94
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1967,22.6
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1968,24.66
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1969,23.46
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1970,23.87
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1971,22.43
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1972,22.45
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1973,22.36
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1974,23.4
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1975,22.78
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1976,23.46
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1977,23.76
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1978,23.48
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1979,23.94
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1980,24.0
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1981,24.28
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1982,21.11
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1983,23.88
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1984,23.65
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1985,23.78
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1986,22.52
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1987,24.07
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1988,24.2
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1989,23.79
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1990,24.84
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1991,23.94
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1992,23.79
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1993,24.43
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1994,24.05
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1995,23.11
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1996,23.97
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1997,23.24
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1998,25.98
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,1999,24.31
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2000,23.58
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2001,25.15
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2002,23.33
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2003,23.96
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2004,23.71
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2005,24.85
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2006,22.33
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2007,24.23
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2008,23.43
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2009,24.26
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2010,24.48
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2011,22.37
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2012,24.35
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2013,23.67
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2014,23.54
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2015,23.88
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2016,24.67
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2017,24.27
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2018,24.55
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2019,24.42
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2020,24.85
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2021,24.85
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2022,25.88
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2023,25.7
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2024,24.91
2022|Al Bayt Stadium,2022,Al Khor,Qatar,25.65222,51.48778,2025,24.98
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1940,24.07
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1941,23.89
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1942,23.13
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1943,23.65
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1944,23.69
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1945,23.69
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1946,23.94
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1947,23.48
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1948,23.69
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1949,23.33
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1950,23.83
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1951,23.08
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1952,23.82
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1953,23.38
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1954,24.58
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1955,24.31
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1956,22.97
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1957,23.94
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1958,23.39
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1959,22.72
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1960,24.05
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1961,23.47
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1962,23.38
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1963,22.27
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1964,21.98
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1965,23.58
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1966,23.9
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1967,22.58
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1968,24.83
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1969,23.6
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1970,23.96
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1971,22.56
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1972,22.45
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1973,22.34
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1974,23.57
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1975,22.93
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1976,23.63
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1977,24.1
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1978,23.88
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1979,24.02
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1980,24.02
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1981,24.56
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1982,21.48
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1983,23.98
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1984,23.92
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1985,24.0
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1986,22.59
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1987,24.36
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1988,24.2
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1989,24.04
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1990,24.94
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1991,24.14
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1992,23.94
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1993,24.69
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1994,24.27
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1995,23.43
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1996,24.19
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1997,23.61
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1998,26.26
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,1999,24.57
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2000,23.86
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2001,25.38
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2002,23.58
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2003,24.15
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2004,23.88
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2005,25.0
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2006,22.59
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2007,24.53
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2008,23.65
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2009,24.63
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2010,24.46
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2011,22.43
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2012,24.61
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2013,23.91
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2014,23.75
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2015,24.2
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2016,24.96
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2017,24.33
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2018,24.72
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2019,24.77
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2020,24.97
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2021,25.09
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2022,25.93
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2023,25.69
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2024,25.02
2022|Al Janoub Stadium,2022,Al Wakrah,Qatar,25.15972,51.57417,2025,25.0
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1940,24.07
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1941,23.89
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1942,23.14
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1943,23.65
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1944,23.69
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1945,23.69
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1946,23.94
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1947,23.48
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1948,23.69
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1949,23.33
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1950,23.83
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1951,23.08
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1952,23.82
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1953,23.38
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1954,24.59
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1955,24.31
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1956,22.98
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1957,23.95
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1958,23.4
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1959,22.73
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1960,24.05
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1961,23.47
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1962,23.38
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1963,22.27
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1964,21.98
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1965,23.58
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1966,23.9
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1967,22.58
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1968,24.83
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1969,23.6
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1970,23.96
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1971,22.57
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1972,22.45
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1973,22.34
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1974,23.58
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1975,22.93
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1976,23.64
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1977,24.1
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1978,23.88
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1979,24.03
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1980,24.02
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1981,24.56
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1982,21.49
2022|Al Thumama Stadium,2022,Doha,Qatar,25.235278,51.532182,1983,23.99
