gender,country,city,stadium,year,date,time_local,lat,lon,match_date,day_wbgt_mean_C,day_wbgt_min_C,day_wbgt_max_C,game_wbgt_mean_C,game_wbgt_min_C,game_wbgt_max_C,game_hrs_ge32_FIFA,game_hrs_ge28_FIFPRO_postpone,game_hrs_ge26_FIFPRO_breaks,game_hrs_over_p75_clim,game_hrs_over_p90_clim,game_hrs_over_p95_clim,game_hrs_over_max_clim
Men,England,london,Wembley Stadium,1966,2026-07-26,19:30:00,51.5534978,-0.2744989,1966-07-26,12.64,8.29,16.94,14.42,12.54,16.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,England,london,Wembley Stadium,1966,2026-07-28,19:30:00,51.5534978,-0.2744989,1966-07-28,13.21,7.71,17.31,13.53,12.8,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,England,london,Wembley Stadium,1966,2026-07-30,15:00:00,51.5534978,-0.2744989,1966-07-30,13.06,9.54,17.57,16.0,14.51,17.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-05-31,12:00:00,19.3017455,-99.150264,1970-05-31,13.55,6.92,23.1,21.37,18.13,23.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Men,Mexico,guadalajara,Jalisco,1970,2026-06-02,16:00:00,20.7030022,-103.32355,1970-06-02,18.86,12.72,25.32,24.03,22.23,25.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,leon,Nou Camp - Estadio León,1970,2026-06-02,16:00:00,21.1155,-101.6577,1970-06-02,17.58,12.93,22.81,21.81,20.33,22.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,puebla,Cuauhtemoc,1970,2026-06-02,16:00:00,19.0734997,-98.158666,1970-06-02,15.43,11.92,21.09,16.97,15.8,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-06-03,16:00:00,19.3017455,-99.150264,1970-06-03,11.83,7.65,17.87,14.48,12.2,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,guadalajara,Jalisco,1970,2026-06-03,16:00:00,20.7030022,-103.32355,1970-06-03,18.84,14.79,24.39,22.23,19.47,24.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,Toluca,Luis Dosal,1970,2026-06-03,16:00:00,19.285704,-99.666741,1970-06-03,11.94,7.3,19.31,15.28,12.03,18.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,leon,Nou Camp - Estadio León,1970,2026-06-03,16:00:00,21.1155,-101.6577,1970-06-03,17.09,12.83,24.26,21.48,18.39,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,guadalajara,Jalisco,1970,2026-06-06,16:00:00,20.7030022,-103.32355,1970-06-06,20.72,15.58,27.17,24.58,20.23,27.17,0.0,0.0,3.0,2.0,0.0,0.0,0.0
Men,Mexico,puebla,Cuauhtemoc,1970,2026-06-06,16:00:00,19.0734997,-98.158666,1970-06-06,16.17,10.42,24.64,22.0,20.23,24.64,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-06-06,16:00:00,19.3017455,-99.150264,1970-06-06,12.91,3.51,21.83,20.1,18.46,21.19,0.0,0.0,0.0,4.0,2.0,0.0,0.0
Men,Mexico,leon,Nou Camp - Estadio León,1970,2026-06-06,16:00:00,21.1155,-101.6577,1970-06-06,16.84,11.18,23.19,21.54,18.54,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-06-07,12:00:00,19.3017455,-99.150264,1970-06-07,14.0,6.36,22.31,20.06,18.52,21.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,guadalajara,Jalisco,1970,2026-06-07,12:00:00,20.7030022,-103.32355,1970-06-07,20.6,15.73,28.99,28.0,26.87,28.99,0.0,3.0,5.0,3.0,1.0,0.0,0.0
Men,Mexico,leon,Nou Camp - Estadio León,1970,2026-06-07,12:00:00,21.1155,-101.6577,1970-06-07,17.21,10.29,24.98,23.84,21.94,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,Toluca,Luis Dosal,1970,2026-06-07,12:00:00,19.285704,-99.666741,1970-06-07,13.6,6.8,21.87,19.76,17.58,21.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,Mexico,leon,Nou Camp - Estadio León,1970,2026-06-10,16:00:00,21.1155,-101.6577,1970-06-10,19.53,14.85,25.19,22.22,20.64,24.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,guadalajara,Jalisco,1970,2026-06-10,16:00:00,20.7030022,-103.32355,1970-06-10,20.56,15.69,26.47,23.84,21.5,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,puebla,Cuauhtemoc,1970,2026-06-10,16:00:00,19.0734997,-98.158666,1970-06-10,16.99,12.51,22.44,19.65,16.6,21.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-06-10,16:00:00,19.3017455,-99.150264,1970-06-10,13.7,7.49,22.93,15.74,14.18,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-06-11,16:00:00,19.3017455,-99.150264,1970-06-11,13.37,6.59,21.9,16.21,14.56,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,Toluca,Luis Dosal,1970,2026-06-11,16:00:00,19.285704,-99.666741,1970-06-11,13.26,6.52,20.66,16.73,15.29,17.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,Mexico,leon,Nou Camp - Estadio León,1970,2026-06-11,16:00:00,21.1155,-101.6577,1970-06-11,18.31,13.7,23.13,21.14,19.5,22.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,guadalajara,Jalisco,1970,2026-06-11,16:00:00,20.7030022,-103.32355,1970-06-11,18.35,13.6,23.37,21.85,20.06,23.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,guadalajara,Jalisco,1970,2026-06-14,12:00:00,20.7030022,-103.32355,1970-06-14,21.21,16.17,27.95,25.71,24.33,26.98,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Men,Mexico,Toluca,Luis Dosal,1970,2026-06-14,12:00:00,19.285704,-99.666741,1970-06-14,12.56,6.18,19.78,18.26,17.66,19.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-06-14,12:00:00,19.3017455,-99.150264,1970-06-14,12.9,6.63,19.93,18.39,17.75,19.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,leon,Nou Camp - Estadio León,1970,2026-06-14,12:00:00,21.1155,-101.6577,1970-06-14,18.93,14.56,24.7,22.39,21.26,23.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-06-17,16:00:00,19.3017455,-99.150264,1970-06-17,12.86,5.33,21.26,16.21,12.76,19.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,guadalajara,Jalisco,1970,2026-06-17,16:00:00,20.7030022,-103.32355,1970-06-17,21.12,16.42,26.89,25.35,23.91,26.73,0.0,0.0,1.0,2.0,1.0,1.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-06-20,16:00:00,19.3017455,-99.150264,1970-06-20,13.96,9.4,22.04,15.32,12.98,19.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Mexico,mexico city,Estadio Azteca,1970,2026-06-21,12:00:00,19.3017455,-99.150264,1970-06-21,13.09,8.73,21.05,18.88,16.22,21.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,West Germany,Frankfurt,Waldstadion,1974,2026-06-13,17:00:00,50.068328,8.645742,1974-06-13,10.94,6.81,13.93,13.84,13.6,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Berlin,Olympiastadion,1974,2026-06-14,16:00:00,52.51472,13.23944,1974-06-14,16.57,11.67,22.73,18.71,17.16,19.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,hamburg,Volksparkstadion,1974,2026-06-14,19:30:00,53.58716,9.89862,1974-06-14,16.38,12.42,20.88,15.73,13.85,17.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Dortmund,Westfalenstadion,1974,2026-06-14,19:30:00,51.492589,7.451857,1974-06-14,16.75,12.17,21.12,17.47,15.25,19.15,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Men,West Germany,Hanover,Niedersachsenstadion,1974,2026-06-15,16:00:00,52.356039,9.725382,1974-06-15,17.16,11.78,22.92,20.09,17.99,21.57,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,West Germany,dusseldorf,Rheinstadion,1974,2026-06-15,16:00:00,51.2561656,6.7338304,1974-06-15,18.15,12.65,23.86,20.47,18.47,22.45,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,West Germany,Munich,Olympiastadion,1974,2026-06-15,18:00:00,48.170499,11.541331,1974-06-15,16.06,10.79,21.84,16.61,13.08,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Stuttgart,Neckarstadion,1974,2026-06-15,18:00:00,48.792318,9.233861,1974-06-15,16.59,9.63,22.52,17.39,14.26,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,hamburg,Volksparkstadion,1974,2026-06-18,16:00:00,53.58716,9.89862,1974-06-18,14.95,10.82,18.36,16.1,14.57,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,gelsenkirchen,Parkstadion,1974,2026-06-18,19:30:00,51.5554978,7.0666664,1974-06-18,14.78,10.19,18.78,12.68,10.93,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Berlin,Olympiastadion,1974,2026-06-18,19:30:00,52.51472,13.23944,1974-06-18,16.72,12.8,22.8,15.4,14.57,16.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Frankfurt,Waldstadion,1974,2026-06-18,19:30:00,50.068328,8.645742,1974-06-18,15.17,10.59,18.37,13.27,11.25,14.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Munich,Olympiastadion,1974,2026-06-19,19:30:00,48.170499,11.541331,1974-06-19,14.14,10.81,16.88,12.92,11.14,15.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Hanover,Niedersachsenstadion,1974,2026-06-19,19:30:00,52.356039,9.725382,1974-06-19,13.44,10.17,16.48,13.24,12.57,13.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Dortmund,Westfalenstadion,1974,2026-06-19,19:30:00,51.492589,7.451857,1974-06-19,13.22,9.25,17.0,13.15,11.8,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Stuttgart,Neckarstadion,1974,2026-06-19,19:30:00,48.792318,9.233861,1974-06-19,13.65,7.78,18.37,13.4,11.42,15.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Frankfurt,Waldstadion,1974,2026-06-22,16:00:00,50.068328,8.645742,1974-06-22,15.96,8.44,22.91,19.5,17.94,20.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Berlin,Olympiastadion,1974,2026-06-22,16:00:00,52.51472,13.23944,1974-06-22,15.62,12.27,20.31,18.5,16.37,20.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,gelsenkirchen,Parkstadion,1974,2026-06-22,16:00:00,51.5554978,7.0666664,1974-06-22,15.39,10.04,20.67,19.87,18.63,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,hamburg,Volksparkstadion,1974,2026-06-22,19:30:00,53.58716,9.89862,1974-06-22,17.05,13.11,21.38,16.74,14.99,18.95,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,West Germany,Dortmund,Westfalenstadion,1974,2026-06-23,16:00:00,51.492589,7.451857,1974-06-23,17.9,11.32,23.64,21.48,18.91,23.43,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Men,West Germany,Stuttgart,Neckarstadion,1974,2026-06-23,16:00:00,48.792318,9.233861,1974-06-23,16.99,9.36,25.85,20.38,16.54,22.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,dusseldorf,Rheinstadion,1974,2026-06-23,16:00:00,51.2561656,6.7338304,1974-06-23,18.46,12.18,24.05,22.27,20.22,24.05,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Men,West Germany,Munich,Olympiastadion,1974,2026-06-23,16:00:00,48.170499,11.541331,1974-06-23,15.19,10.24,18.78,17.44,16.34,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,dusseldorf,Rheinstadion,1974,2026-06-26,16:00:00,51.2561656,6.7338304,1974-06-26,17.43,13.99,21.91,20.31,18.28,21.91,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Men,West Germany,Hanover,Niedersachsenstadion,1974,2026-06-26,19:30:00,52.356039,9.725382,1974-06-26,17.85,12.73,24.77,16.42,15.24,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Stuttgart,Neckarstadion,1974,2026-06-26,19:30:00,48.792318,9.233861,1974-06-26,17.21,12.85,23.22,16.5,15.35,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,gelsenkirchen,Parkstadion,1974,2026-06-26,19:30:00,51.5554978,7.0666664,1974-06-26,17.38,13.63,21.81,16.67,15.18,18.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Frankfurt,Waldstadion,1974,2026-06-30,16:00:00,50.068328,8.645742,1974-06-30,15.81,12.55,20.46,16.76,15.78,18.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Hanover,Niedersachsenstadion,1974,2026-06-30,16:00:00,52.356039,9.725382,1974-06-30,15.59,11.31,20.43,17.51,15.61,18.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,gelsenkirchen,Parkstadion,1974,2026-06-30,16:00:00,51.5554978,7.0666664,1974-06-30,15.34,12.75,18.28,16.17,15.31,17.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,dusseldorf,Rheinstadion,1974,2026-06-30,19:30:00,51.2561656,6.7338304,1974-06-30,15.48,12.97,18.13,15.23,14.85,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Frankfurt,Waldstadion,1974,2026-07-03,17:00:00,50.068328,8.645742,1974-07-03,14.17,9.58,18.62,16.34,14.22,18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Dortmund,Westfalenstadion,1974,2026-07-03,19:30:00,51.492589,7.451857,1974-07-03,13.64,9.45,18.94,11.16,10.21,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,gelsenkirchen,Parkstadion,1974,2026-07-03,19:30:00,51.5554978,7.0666664,1974-07-03,13.94,9.91,18.82,11.37,10.43,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,dusseldorf,Rheinstadion,1974,2026-07-03,19:30:00,51.2561656,6.7338304,1974-07-03,14.04,9.92,19.38,11.21,10.39,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Munich,Olympiastadion,1974,2026-07-06,16:00:00,48.170499,11.541331,1974-07-06,15.33,9.41,18.79,15.69,14.01,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,West Germany,Munich,Olympiastadion,1974,2026-07-07,16:00:00,48.170499,11.541331,1974-07-07,12.51,9.11,18.21,14.81,13.37,16.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,2026-06-01,15:00:00,-34.540523,-58.443173,1978-06-01,9.28,5.95,13.25,12.65,11.86,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,mar del plata,Estadio José María Minella,1978,2026-06-02,13:45:00,-38.017433,-57.576064,1978-06-02,10.14,7.42,12.53,11.72,10.88,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,rosario,Arroyito - Estadio Dr. Lisandro de la To...,1978,2026-06-02,16:45:00,-32.913787,-60.674716,1978-06-02,10.49,6.43,17.19,11.68,6.98,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,2026-06-02,19:15:00,-34.540523,-58.443173,1978-06-02,10.75,8.25,14.97,9.24,8.85,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,mar del plata,Estadio José María Minella,1978,2026-06-03,13:45:00,-38.017433,-57.576064,1978-06-03,8.06,6.66,10.44,10.0,9.48,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,Jose Amalfitani,1978,2026-06-03,13:45:00,-34.63535,-58.52069,1978-06-03,6.31,2.98,11.32,10.92,10.35,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Cordoba,Estadio Olímpico Chateau Carreras,1978,2026-06-03,16:45:00,-31.36892,-64.24615,1978-06-03,6.89,1.41,14.21,8.22,3.49,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Mendoza,San Martin,1978,2026-06-03,16:45:00,-32.887068,-68.87466,1978-06-03,3.62,-0.65,10.48,5.81,0.55,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,mar del plata,Estadio José María Minella,1978,2026-06-06,13:45:00,-38.017433,-57.576064,1978-06-06,6.31,4.46,8.74,8.22,7.71,8.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Cordoba,Estadio Olímpico Chateau Carreras,1978,2026-06-06,16:45:00,-31.36892,-64.24615,1978-06-06,7.31,2.18,16.42,13.19,5.54,16.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,rosario,Arroyito - Estadio Dr. Lisandro de la To...,1978,2026-06-06,16:45:00,-32.913787,-60.674716,1978-06-06,7.28,1.95,15.1,11.32,6.06,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,2026-06-06,19:15:00,-34.540523,-58.443173,1978-06-06,8.19,4.6,13.66,7.99,7.72,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,Jose Amalfitani,1978,2026-06-07,13:45:00,-34.63535,-58.52069,1978-06-07,7.06,0.54,15.41,14.68,13.69,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,mar del plata,Estadio José María Minella,1978,2026-06-07,13:45:00,-38.017433,-57.576064,1978-06-07,7.65,4.26,13.55,12.38,11.25,13.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Mendoza,San Martin,1978,2026-06-07,16:45:00,-32.887068,-68.87466,1978-06-07,1.48,-2.97,10.43,7.29,-1.09,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Cordoba,Estadio Olímpico Chateau Carreras,1978,2026-06-07,16:45:00,-31.36892,-64.24615,1978-06-07,5.76,0.13,13.41,10.38,3.44,13.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,mar del plata,Estadio José María Minella,1978,2026-06-10,15:10:00,-38.017433,-57.576064,1978-06-10,7.05,3.58,12.07,10.5,8.0,12.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,rosario,Arroyito - Estadio Dr. Lisandro de la To...,1978,2026-06-10,16:45:00,-32.913787,-60.674716,1978-06-10,6.76,1.24,15.43,11.1,5.19,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Cordoba,Estadio Olímpico Chateau Carreras,1978,2026-06-10,16:45:00,-31.36892,-64.24615,1978-06-10,5.1,-0.88,13.53,10.11,3.33,13.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,2026-06-10,19:15:00,-34.540523,-58.443173,1978-06-10,8.2,3.86,14.17,7.49,7.26,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,mar del plata,Estadio José María Minella,1978,2026-06-11,13:45:00,-38.017433,-57.576064,1978-06-11,8.25,5.09,12.66,12.13,11.33,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,Jose Amalfitani,1978,2026-06-11,13:45:00,-34.63535,-58.52069,1978-06-11,8.37,4.18,16.45,15.42,12.96,16.45,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Men,Argentina,Cordoba,Estadio Olímpico Chateau Carreras,1978,2026-06-11,16:45:00,-31.36892,-64.24615,1978-06-11,7.17,-0.17,17.73,13.37,4.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Mendoza,San Martin,1978,2026-06-11,16:45:00,-32.887068,-68.87466,1978-06-11,3.22,-3.53,13.67,10.13,2.85,13.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,Argentina,Cordoba,Estadio Olímpico Chateau Carreras,1978,2026-06-14,13:45:00,-31.36892,-64.24615,1978-06-14,12.4,6.9,18.53,18.16,17.74,18.53,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,2026-06-14,13:45:00,-34.540523,-58.443173,1978-06-14,11.75,8.68,14.51,14.03,13.45,14.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Mendoza,San Martin,1978,2026-06-14,16:45:00,-32.887068,-68.87466,1978-06-14,4.35,-2.99,16.34,12.29,4.95,16.34,0.0,0.0,0.0,4.0,1.0,1.0,0.0
Men,Argentina,rosario,Arroyito - Estadio Dr. Lisandro de la To...,1978,2026-06-14,19:15:00,-32.913787,-60.674716,1978-06-14,14.1,9.36,18.71,18.21,18.07,18.29,0.0,0.0,0.0,4.0,4.0,4.0,0.0
Men,Argentina,Mendoza,San Martin,1978,2026-06-18,13:45:00,-32.887068,-68.87466,1978-06-18,2.79,-1.08,8.29,7.63,6.62,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Cordoba,Estadio Olímpico Chateau Carreras,1978,2026-06-18,16:45:00,-31.36892,-64.24615,1978-06-18,8.75,3.36,16.65,13.17,6.59,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,2026-06-18,16:45:00,-34.540523,-58.443173,1978-06-18,11.57,9.59,14.78,12.13,11.32,13.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,Argentina,rosario,Arroyito - Estadio Dr. Lisandro de la To...,1978,2026-06-18,19:15:00,-32.913787,-60.674716,1978-06-18,10.86,6.34,17.43,11.89,11.7,12.03,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,2026-06-21,13:45:00,-34.540523,-58.443173,1978-06-21,7.96,4.1,13.12,12.86,12.34,13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Cordoba,Estadio Olímpico Chateau Carreras,1978,2026-06-21,13:45:00,-31.36892,-64.24615,1978-06-21,6.88,-0.77,17.51,16.68,16.06,17.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,Mendoza,San Martin,1978,2026-06-21,16:45:00,-32.887068,-68.87466,1978-06-21,2.46,-5.51,13.68,9.79,1.23,12.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,rosario,Arroyito - Estadio Dr. Lisandro de la To...,1978,2026-06-21,19:15:00,-32.913787,-60.674716,1978-06-21,6.62,0.28,15.34,6.35,6.18,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,2026-06-24,15:00:00,-34.540523,-58.443173,1978-06-24,11.75,10.53,13.71,12.81,12.13,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Argentina,buenos aires,El Monumental - Estadio Monumental Anton...,1978,2026-06-25,15:00:00,-34.540523,-58.443173,1978-06-25,10.14,7.91,11.85,11.01,9.91,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Spain,barcelona,Camp Nou,1982,2026-06-13,20:00:00,41.3751985,2.12036452,1982-06-13,18.75,13.4,25.34,18.98,15.85,21.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Spain,vigo,Estadio Municipal de Balaídos,1982,2026-06-14,17:15:00,42.211842,-8.739711,1982-06-14,16.97,15.14,19.71,18.94,17.8,19.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Spain,seville,Ramon Sanchez Pizjuan,1982,2026-06-14,21:00:00,37.384,-5.9705,1982-06-14,23.28,17.11,30.63,24.07,19.05,29.22,0.0,2.0,2.0,5.0,3.0,2.0,0.0
Men,Spain,la coruna,Riazor,1982,2026-06-15,17:15:00,43.368714,-8.417516,1982-06-15,17.98,14.92,21.52,20.83,20.26,21.52,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Men,Spain,Elche,Nuevo Estadio,1982,2026-06-15,21:00:00,38.266832,-0.657997,1982-06-15,21.99,15.41,28.85,21.36,18.69,23.76,0.0,0.0,0.0,5.0,5.0,0.0,0.0
Men,Spain,malaga,La Rosaleda,1982,2026-06-15,21:00:00,36.734092,-4.426422,1982-06-15,22.32,16.3,27.91,22.67,19.14,27.08,0.0,0.0,2.0,5.0,5.0,5.0,0.0
Men,Spain,bilbao,San Mames,1982,2026-06-16,17:15:00,43.2581023,-2.9423646,1982-06-16,19.4,14.03,25.19,23.33,21.89,24.74,0.0,0.0,0.0,4.0,4.0,1.0,0.0
Men,Spain,gijon,El Molinon,1982,2026-06-16,17:15:00,43.5349979,-5.6356641,1982-06-16,19.61,14.0,25.0,23.32,22.41,24.48,0.0,0.0,0.0,4.0,4.0,4.0,0.0
Men,Spain,Valencia,Luis Casanova,1982,2026-06-16,21:00:00,39.471458,-0.355015,1982-06-16,23.26,20.45,26.68,22.09,20.38,23.97,0.0,0.0,0.0,5.0,1.0,0.0,0.0
Men,Spain,oviedo,Carlos Tartiere,1982,2026-06-17,17:15:00,43.360783,-5.870222,1982-06-17,18.59,12.4,24.87,20.01,18.65,21.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Men,Spain,valladolid,Jose Zorrilla,1982,2026-06-17,17:45:00,41.6399974,-4.7566636,1982-06-17,19.16,14.15,24.25,20.03,18.5,21.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Men,Spain,zaragoza,La Romareda,1982,2026-06-17,21:00:00,41.6352858,-0.9010897,1982-06-17,22.93,18.21,28.22,21.59,18.56,24.97,0.0,0.0,0.0,5.0,2.0,0.0,0.0
Men,Spain,vigo,Estadio Municipal de Balaídos,1982,2026-06-18,17:15:00,42.211842,-8.739711,1982-06-18,15.25,12.41,18.78,18.1,17.1,18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
